MEM;MELKWEG / FRITOM BV;BOLSWARD;Netherlands
MEN;MENADIONA, S.L.;PALAFOLLS;Spain
MER;MARIANA EXPRESS LINES PTE LTD;Singapore;Singapore
MES;NEST LTD INTERNATIONAL TRANSPORTS FLEXITANK SERVICES;GLYFADA;Greece
MET;METAMORFOZA CZ s.r.o.;Senov;Czech Republic
MEU;MIDDLE EAST SHIPPING LINE - MSL;CAIRO;Egypt
MEX;MARIANA EXPRESS LINES PTE LTD;Singapore;Singapore
MFC;FINSTERWALDER CONTAINER GMBH;KAUFBEUREN;Germany
MFL;MEDECINS SANS FRONTIERES LOGISTIQUE;Mérignac;France
MFR;MARFRET S.A.;MARSEILLE;France
MFT;MARFRET S.A.;MARSEILLE;France
MGE;MONTER GLOBAL LOGISTICS (S) PTE LTD;SINGAPORE;Singapore
MGG;MESSER SE & CO. KGAA;Krefeld;Germany
MGI;MEGA-INLINER LEASE SERVICES B.V.;Valkenswaard;Netherlands
MGL;TEXTAINER EQUIPMENT MANAGEMENT LTD;HAMILTON, HM HX;Bermuda
MGM;MEGA CONTAINERS SALES, INC;WALNUT, CA 91789;United States
MGN;SEACUBE CONTAINERS LLC;WOODCLIFF LAKE, N.J. 07677;United States
MGP;S MOHANLAL CARGO CONTAINER PVT LTD;Bhavnagar;India
MGT;MAGITU GMBH;Berlin;Germany
MHC;MAG CONTAINER LINES INC;MAHE;Seychelles
MHF;MHF SERVICES;WEXFORD, PA 15090;United States
MHH;MAERSK A/S;Copenhagen;Denmark
MHI;MITSUBISHI HEAVY INDUSTRIES, LTD.;Nagoya;Japan
MHK;HUNGARIAN DEFENCE FORCE - MILITARY MOVEMENT CENTRES;Budapest;Hungary
MHL;MARKHOR SHIPPING LLC;AEJEA;United Arab Emirates
MIA;MONTEBELLO AG;PONTRESINA;Switzerland
MIC;PAN PACIFIC INTL TRADING GROUP (HK) LTD;HONG KONG;Hong Kong, China
MID;MIDGAS FOR INDUSTRIAL GASES;Alexandria;Egypt
MIE;MAERSK A/S;Copenhagen;Denmark
MII;MIIL OÜ;Lagedi;Estonia
MIM;MIMU TANK LEASING BV;ANTWERP;Belgium
MIN;SPEDITION MINOR GMBH;GELSENKIRCHEN;Germany
MIO;MIOULIO SHIPPING COMPANY LIMITED;Limassol;Cyprus
MIP;PT. INDONESIA MOROWALI INDUSTRIAL PARK;PROVINSI DKI JAKARTA;Indonesia
MIR;MIRROR PALACE BVBA;Rijkevorsel;Belgium
MIS;MIOULIO SHIPPING COMPANY LIMITED;Limassol;Cyprus
MIT;PS SURVEY & CLAIM SERVICES APS;RISSKOV;Denmark
MIX;LOGISTICA SUARDIAZ SL;MADRID;Spain
MJT;MAMMOET EUROPE BV;SCHIEDAM;Netherlands
MKA;RWE NUCLEAR GMBH;MULHEIM-KAERLICH;Germany
MKL;MEDKON LINES;ISTANBUL;Turkey
MKQ;M A K CONTAINER LINE LLC;Dubai;United Arab Emirates
MKR;LLC MAKRA LOGISTICS;Krasnoyarsk;Russian Federation
MKT;MK REFTRANS CO. LTD.;Nakhodka - Primorsky Krai;Russian Federation
MKV;"LLC ""TANK-YARD""";MOSCOW;Russian Federation
MKY;MACKAY CONTAINERS PTY LTD;NORTH MACKAY;Australia
MLA;MANUFACTURING MANAGEMENT, MALTA LTD;Kalkara;Malta
MLC;TEXTAINER EQUIPMENT MANAGEMENT LTD;HAMILTON, HM HX;Bermuda
MLF;MARVEL LOGISTICS PTE LTD;Singapore;Singapore
MLG;MOLGAS ENERGIA, SAU;SAN FERNANDO DE HENARES;Spain
MLI;MITSUBISHI CHEMICAL LOGISTICS CORPORATION;MINATO-KU, TOKYO;Japan
MLK;MATLACK LEASING LLC;BALA CYNWYD, PA 19004;United States
MLL;METRO LOGISTICS INTERNATIONAL (PVT) LTD;Kelaniya;Sri Lanka
MLM;MOOSE TANK PARTS;‘s-Gravendeel;Netherlands
MLR;LLC «MAXIMA LOGISTIC»;Moscow;Russian Federation
MLS;MILLER INTERMODAL LOGISTICS SERVICES INC;RIDGELAND, MS-39152;United States
MLT;MULCON SA;MONTEVIDEO;Uruguay
MMA;MAERSK A/S;Copenhagen;Denmark
MMC;CMA-CGM;MARSEILLE CEDEX 02;France
MME;MULTIMODAL EXPRESS  TRANSPORTATIONS GMBH;BOCHUM;Germany
MMG;MMG ALUMINIUM AG;Mayen;Germany
MMJ;MARITIME EQUIPMENT SUPPLY;MOKA;France
MML;CFL MULTIMODAL SA;DUDELANGE;Luxembourg
MMM;MCCAUGHRIN MARITIME MARINE SYSTEMS INC.;WAYNE, MI 48184;United States
MMN;MOBILE MINI UK LIMITED;STOCKTON ON TEES TS18 3TX;United Kingdom
MMR;MAINSTREAM ENGINEERING CORPORATION;ROCKLEDGE, FL 32955;United States
MNB;MAERSK A/S;Copenhagen;Denmark
MND;MN LARNACA DESALINATION CO LTD;Larnaca;Cyprus
MNO;MAINCO;Tourlaville;France
MNR;RAME RUBIS ASPHALT MIDDLE EAST DMCC;Dubai;United Arab Emirates
MNT;TRANSPORT MONTSANT S.A;BARCELONA;Spain
MOA;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MOB;MOVE INTERMODAL NV;Genk;Belgium
MOC;MACS MARITIME CARRIER SHIPPING GMBH & CO;HAMBURG;Germany
MOD;MODUL LTD;ST PETERSBURG;Russian Federation
MOE;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MOF;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MOG;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MOJ;MONTEIRO CONSTRUCOES E SERVICOS LTDA;ITAJAI SANTA CATARINA;Brazil
MOL;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MOM;HAPAG LLOYD A.G;HAMBURG;Germany
MON;BAYER CROPSCIENCE LP;SAINT LOUIS, MO-63167;United States
MOO;OEG OFFSHORE GROUP LIMITED;Singapore;Singapore
MOR;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MOS;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MOT;MITSUI O.S.K. LINES LTD;MINATO-KU, TOKYO;Japan
MPA;MITSUBISHI POLYCRYSTALLINE SILICON AM CO;Theodore, AL 36582;United States
MPB;LLC REFPEREVOZKY;SAINT PETERSBURG;Russian Federation
MPF;MPF TRADE AND LOGISTICS LTD.;Jalan Merdeka, Labuan;Malaysia
MPH;MURPHY TRANSPORT LTD;Cork;Ireland
MPK;POLYGON MPK, LLC;Mogilev;Belarus
MPM;MOMENTIVE PERFORMANCE MATERIALS GMBH;LEVERKUSEN;Germany
MPS;MODULAR PONTOON SYSTEMS BV;AALST;Netherlands
MQX;MQLOGISTICS INC;Calexico;United States
MRB;GERMAN AEROSPACE CENTER;WESSLING;Germany
MRC;"LLC ""EMRCC""";Saint-Petersburg;Russian Federation
MRD;MARITIME TRANSPORT LTD.;Felixstowe IP11 4AX;United Kingdom
MRE;MARITIME RENTAL SERVICES LLC;San juan, Puerto Rico;United States
MRF;MAERSK A/S;Copenhagen;Denmark
MRG;MARGUISA SHIPPING LINES;MADRID;Spain
MRH;MERIH ULUSLARARASI NAKLIYAT TIC. LTD.STI;Istanbul;Turkey
MRK;MAERSK A/S;Copenhagen;Denmark
MRN;MARINETEC LTD;VLADIVOSTOK;Russian Federation
MRS;MAERSK A/S;Copenhagen;Denmark
MRT;PT MERATUS LINE;SURABAYA;Indonesia
MRV;MERVIELDE TRANSPORT NV;ERTVELDE-RIEME;Belgium
MRZ;MARENZANA SPA;NOVI LIGURE (AL);Italy
MSA;MAERSK A/S;Copenhagen;Denmark
MSB;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSC;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSD;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSE;ZHANG JIA GANG CITY MARISTAR CONTAINER MANUFACTURING CO., LTD.;Zhang Jia Gang;China
MSF;MAERSK A/S;Copenhagen;Denmark
MSG;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSH;MALAYSIAN SHIPPING CORP.SENDIRIAN BERHAD;;Malaysia
MSJ;CRRC MEISHAN CO., LTD.;MEISHAN;China
MSK;MAERSK A/S;Copenhagen;Denmark
MSL;MINSHENG SHIPPING CO.,LTD.;Shanghai;China
MSM;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSN;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSO;M/S CONTAINERS A/S;RISSKOV;Denmark
MSP;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSQ;MSA SHIPPING SDN BHD;KLANG SELANGOR DARUL EHSAN;Malaysia
MSS;MSSA;SAINT MARCEL;France
MST;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSU;M/S CONTAINERS A/S;RISSKOV;Denmark
MSV;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSW;MAERSK A/S;Copenhagen;Denmark
MSY;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MSZ;MSC- MEDITERRANEAN SHIPPING COMPANY S.A.;GENEVE;Switzerland
MTA;FINEBRO 3 S.L.;MADRID;Spain
MTB;MULTIBOXX LIMITED;KOWLOON;Hong Kong, China
MTC;MERLION HOLDINGS PTE LTD;Singapore;Singapore
MTD;LLC «MODULTRANS»;Moscow;Russian Federation
MTE;BAYER AGRICULTURE BVBA;ANTWERPEN;Belgium
MTG;MATHESON TRI-GAS INC;WARREN;United States
MTI;MILLER INTERMODAL LOGISTICS SERVICES INC;RIDGELAND, MS-39152;United States
MTK;PT MASAJI TATANAN KONTAINER INDONESIA;JAKARTA;Indonesia
MTL;DUTCH ANTILLEAN CONTAINER LEASING LTD;LIMASSOL;Cyprus
MTM;MTT SHIPPING SDN. BHD.;PORT KLANG;Malaysia
MTN;MEEBERG HOLDING B.V.;Breda;Netherlands
MTO;TPS RENTAL SYSTEMS LIMITED;NR DROITWICK WR9 0NR;United Kingdom
MTP;METRANS, a.s.;PRAGUE 10;Czech Republic
MTR;TRITON CONTAINER INTERNATIONAL LTD;HAMILTON HM 10,;Bermuda
MTS;SEACUBE CONTAINERS LLC;WOODCLIFF LAKE, N.J. 07677;United States
MTU;ROLLS ROYCE SOLUTIONS AMERICA INC.;MANKATO, MN-56001;United States
MTV;CONTAINERS MTV;GENOVA (GE);Italy
MTY;SEACUBE CONTAINERS LLC;WOODCLIFF LAKE, N.J. 07677;United States
MUC;G.T.S SPA;BARI;Italy
MUK;MUTO CO., LTD;SEOUL;Korea, Republic of
MUM;INTERRAIL EUROPE GMBH;FRANKFURT AM MAIN;Germany
MUO;MARGUISA SHIPPING LINES;MADRID;Spain
MUR;FRAMATOME SAS;CHALON SUR SAONE;France
MUT;MUTUALISTA ACOREANA TRANSP. MARITIMOS SA;LISBOA;Portugal
MVC;OY MOONWAY AB;TURKU -;Finland
MVI;MAERSK A/S;Copenhagen;Denmark
MVL;SIA AGENTUUR OÜ;Tallinn;Estonia
MVW;MORITA CHEMICAL INDUSTRIES CO, LTD;OSAKA;Japan
MWA;MEDWAY ASSETS - GESTÃO DE ATIVOS S.A.;Lisboa;Portugal
MWC;MAERSK A/S;Copenhagen;Denmark
MWL;MUWON LS LTD;SEOUL;Korea, Republic of
MWM;MAERSK A/S;Copenhagen;Denmark
MWT;SHANGHAI MILKYWAY CHEMICAL LOGISTICS CO, Ltd;SHANGHAI;China
MWW;MESSER LLC;BRIDGEWATER, NJ 08807;United States
MXC;MAXICON CONTAINER LINE PTE LTD;Singapore;Singapore
MXF;MEXICHEM FLUOR JAPAN LIMITED;Tokyo;Japan
MXM;MODALIS;AIX-EN-PROVENCE;France
MXS;MAXX SERVICES LIMITED;LIMASSOL;Cyprus
MZM;MOGÁS S.A.;Maputo;Mozambique
MZW;FOSHAN MEIZONG HOUSING TECHNOLOGY CO., LTD.;Foshan City;China
NAB;ECST CONTAINER SERVICES & TRADING GMBH;SEEVETAL / BULLENHAUSEN;Germany
NAF;NDMA;KJELLER;Norway
NAG;TRANSPORT NAGELS N.V.;Antwerpen;Belgium
NAH;NORTH AMERICAN HELIUM;Calgary;Canada
NAI;SAGER ASSETS S.A.;HUNENBERG;Switzerland
NAK;WEST OCEAN SHIPPING COMPANY LIMITED;CENTRAL;Hong Kong, China
NAR;MT CONTAINER GMBH;HAMBURG;Germany
NAT;SHAPE;MONS;Belgium
NAV;NAVIS CAR LINE PTE .LTD.;Singapore;Singapore
NAZ;JSC NEVINNOMYSSKY AZOT;NEVINNOMYSSK, STAVROPOL TERRITORY;Russian Federation
NBC;BUNNIK CREATIONS;Bleiswijk;Netherlands
NBS;NAME BEST SUPPLY CHAIN MANAGEMENT (CHONGQING) CO.,LTD;Chongqing;China
NBT;NISSAN BUTSURYU CO LTD;TOKYO;Japan
NBY;NINGBO OCEAN SHIPPING CO,LTD;Ningbo;China
NCC;NIPPON CONCEPT CORPORATION;CHIYODA-KU - TOKYO;Japan
NCG;NANJING LOCAL RAILWAY CO., LTD.;Nanjing;China
NCL;CAREER (HK) CO., LIMITED;HONGKONG;Hong Kong, China
NCS;ORANO NCS GMBH;HANAU;Germany
NCT;ORCA CONTAINER ASSET MANAGEMENT;CAPE TOWN;South Africa
NCX;NOR LINES NORWAY AS;Lysaker;Norway
NDA;INTERNATIONAL NUCLEAR SERVICES LTD;WARRINGTON WA36AS;United Kingdom
NDC;NIDEC;ROCHE LA MOLIERE;France
NDS;HAPAG LLOYD A.G;HAMBURG;Germany
NDX;NORDEX ENERGY SE & CO KG;HAMBURG;Germany
NEA;NORDEX ENERGY SPAIN;Sarriguren;Spain
NEC;NAT SHIPPING BAGGING SERVICES LTD. & ASSOCIATES;HAROLD HILL RM3 8UF;United Kingdom
NEN;BOLUDA LINES S.A;VALENCIA;Spain
NEP;NEPTUNE GLOBAL LOGISTICS PTE LTD;Singapore;Singapore
NEU;NEUSTARK AG;Bern;Switzerland
NEV;CAI INTERNATIONAL;SAN FRANCISCO, CA 94105;United States
NEW;CR CONTAINER TRADING GMBH;Hamburg;Germany
NFA;MITSUBISHI GAS CHEMICAL COMPANY INC;TOKYO;Japan
NFC;NATIONAL FACTORY FOR PROCESSING AND TREATING MINERALS;Dammam;Saudi Arabia
NFD;CHONGQING STORM INTERNATIONAL LOGISTICS CO., LTD.;Chongqing;China
NFL;DFDS A/S;COPENHAGEN;Denmark
NFP;NAVIN FLUORINE INTERNATIONAL LTD;MUMBAI;India
NFR;BOLUDA LINES S.A;VALENCIA;Spain
NFS;KMG SINGAPORE PTE LTD;Singapore;Singapore
NFW;BOLUDA LINES S.A;VALENCIA;Spain
NGC;VALQUA NGC, INC.;HOUSTON, TX-77093;United States
NGD;NESTLE UK&I;Gatwick;United Kingdom
NGE;NIPPON GASES BELGIUM;Schoten;Belgium
NGT;FTLL LIMITED;Nassau;Bahamas
NGZ;"JOINT STOCK COMPANY ""AZOT""";Novomoskovsk. Tula region;Russian Federation
NHC;MITSUI & CO LTD;OSAKA;Japan
NHI;NIPPON GASES NORGE AS;OSLO;Norway
NID;HAPAG LLOYD A.G;HAMBURG;Germany
NIK;NORILSK FORWARDING COMPANY LTD;NORILSK;Russian Federation
NIM;RRT RHEIN-RUHR TERMINAL GESELLSCHAFT FUR CONTAINER;DUISBURG;Germany
NIN;REF TRANS 2013 LTD;TBILISI;Georgia
NIO;ROYAL NIOZ;HORNTJE TEXEL;Netherlands
NIP;NORTH INLAND PORT INTERNATIONAL EXPRESS CO.,LTD;ULANQAB;China
NIQ;NUUK IMEQ;NUUK;Greenland
NIR;NIRINT SHIPPING BV;Barendrecht;Netherlands
NIT;LLC NUNIT;Village of Vyzyrka, Lymanskyi District;Ukraine
NJB;CS EURASIA LEASING (SEA) PTE LTD;Singapore;Singapore
NJC;NINGBO JINSHI CONTAINERS CO., LTD.;Ningbo;China
NJF;NJ FROMENT AND COMPANY LIMITED;Stamford;United Kingdom
NKK;NOK SHIPPING LINE LLC;Dubai;United Arab Emirates
NKL;NORTHERN LIGHTS SHIPPING;PIRAEUS;Greece
NKN;PJSC NIZHNEKAMSKNEFTEKHIM;Tatarstan Republic;Russian Federation
NKT;ALTUN LOJISTIK A.S.;MERSIN;Turkey
NLA;NRS LOGISTICS AMERICA INC.;White Plains, NY 10606;United States
NLC;LVNF NUCLEAR & LOGISTIC CONSULTING;Saint-Paul-Trois-Châteaux;France
NLH;NEPTUNE PACIFIC LINE PTE LTD;AUCKLAND AIRPORT;New Zealand
NLK;KSH GMBH;Unterschleißheim;Germany
NLL;NOBLE CONTAINER LEASING LIMITED;JORDAN, KOWLOON;Hong Kong, China
NLN;NOR LINES NORWAY AS;Lysaker;Norway
NLR;"LLC ""NEW LOGISTIC""";Moscow;Russian Federation
NLS;NEW LAND-SEA CORRIDOR OPERATION CO., LTD.;Chongqing;China
NMA;COMMANDER, NAVAL AIR SYSTEMS COMMAND AIR 6.7.6.2;PATUXENT RIVER, MD 20670;United States
NMF;NATIONAL OCEANOGRAPHY CENTRE;SOUTHAMPTON;United Kingdom
NMH;MASSY GAS PRODUCTS (TRINIDAD) LTD;POINT LISAS;Trinidad and Tobago
NMK;PJSC MINING AND METALLURGICAL COMPANY NORILSK NICKEL;DUDINKA;Russian Federation
NMS;TRANSNOMICS LTD;KHAN POR SEN CHEY, PHNOMPENH;Cambodia
NMT;NMT KONTEYNER A.S;ISTANBUL;Turkey
NNC;CANADIAN ROYALTIES INC;MONTREAL ,QUEBEC;Canada
NOA;NORWEGIAN DEFENCE MATERIAL AGENCY (NDMA);Bergen;Norway
NOB;NORDIC BULKERS AB;GOTHENBURG;Sweden
NOC;NORA S.p.A.;S STEFANO MAGRA (SP);Italy
NOF;NORTH OIL AND FATS GMBH;Hamburg;Germany
NOI;NOMA INFRASTRUCTURE PRIVATE LIMITED;MUMBAI;India
NOK;NAUKA LINES PTE LTD;New Delhi;India
NOL;CMA-CGM;MARSEILLE CEDEX 02;France
NON;TSL COMPANIES, INC.;Omaha;United States
NOR;NORDBØ HOLDING AS;Østetås;Norway
NOS;CMA-CGM;MARSEILLE CEDEX 02;France
NOW;NORWOOD SHIPPING SA;QUART DE POBLET- VALENCIA;Spain
NOX;LEEDEN NATIONAL OXYGEN LTD;JURONG;Singapore
NPC;NEWPORT TANK CONTAINERS (USA) LLC;Westlake, OH 44145;United States
NPD;NEPTUNE PACIFIC DIRECT LINE PTE. LTD.;Singapore;Singapore
NPF;BOLUDA LINES S.A;VALENCIA;Spain
NPJ;BOLUDA LINES S.A;VALENCIA;Spain
NPL;SAIGON NEWPORT ONE MEMBER LTD LIABILITY CORP;HO CHI MINH CITY;Vietnam
NPP;NPP SPETSAVIA LLC;Moscow;Russian Federation
NPT;NEPTUNE GLOBAL LOGISTICS PTE LTD;Singapore;Singapore
NPW;BOLUDA LINES S.A;VALENCIA;Spain
NPZ;JSC MOZYR OR;Mozyr-11;Belarus
NRA;AEROGAS PROCESSORS LIMITED;COUVA;Trinidad and Tobago
NRC;NRS LOGISTICS SHANGHAI CO.LTD;SHANGHAI;China
NRG;RIGTRANS INTERMODAL LIMITED;Worcester Park;United Kingdom
NRI;NATIONAL REFRIGERANTS INC.;ROSENHAYN, NJ 08352;United States
NRO;NRS OCEAN LOGISTICS LTD.;London EC3R 8DE;United Kingdom
NRS;NRS CORPORATION;TOKYO;Japan
NSA;THE NATIONAL SHIPPING CO OF SAUDI ARABIA;JEDDAH;Saudi Arabia
NSC;NORTHERN SHIPPING COMPANY;ARKHANGELSK;Russian Federation
NSE;NORTH SEA EXPRESS;ZEEBRUGGE;Belgium
NSG;NBC SPORTS;STAMFORD, CT-06902;United States
NSM;GRU COMEDIL SRL;FONTANAFREDDA;Italy
NSO;NORDIC SHELTER AS;OSLO;Norway
NSR;NAM SUNG SHIPPING CO LTD;SEOUL 100-760;Korea, Republic of
NSS;NAM SUNG SHIPPING CO LTD;SEOUL 100-760;Korea, Republic of
NST;NEPAL SHIPPING AND MULTI MODAL TRANSPORT PVT LTD;KATHMANDU;Nepal
NSW;NORDDEUTSCHE SEEKABELWERKE GMBH;Nordenham;Germany
NSY;NEW SILK ROAD INTERMODAL (SICHUAN) CO.,LTD;CHENGDU;China
NTA;NT RENTAL APS;AALBORG;Denmark
NTC;NINGBO T-TOWN CONTAINER TECHNOLOGY CO., LTD.;Ningbo;China
NTE;SINTECO SRL;CERANO;Italy
NTO;NARVATANK LTD;NARVA;Estonia
NTR;ICOOL CHEMICAL CO., LTD.;ningbo;China
NTT;NANTONG TANK CONTAINER CO, LTD;JIANGSU;China
NVG;NOVA GAS TECHNOLOGIES,INC;NORTH CHARLESTON,SC 29418;United States
NVJ;NOVA SUPPLY CHINA MANAGEMENT (SHENZHEN) CO., LTD.;Shenzhen, Guangdong;China
NVK;LLC NOVIK RAIL;Kaliningrad;Russian Federation
NVO;NAVIO SHIPPING LLC;Dubai;United Arab Emirates
NWB;NIJHOF WASSINK B.V.;RIJSSEN;Netherlands
NWC;NORTHWEST CONTAINER SERVICE;Portland;United States
NWN;NWM-EUROPE NV;EVERGEM;Belgium
NWR;NEW WAY (H.K.) INTERNATIONAL LIMITED;Ningbo;China
NWS;NEW WAY LINES CO.,LTD;Ho Chi Minh;Vietnam
NXC;NIPPON EXPRESS（SHANGHAI）CO., LTD.;Shanghai;China
NXS;NEXTER SYSTEMS;VERSAILLES;France
NXT;NEXTER MUNITIONS;VERSAILLES CEDEX;France
NYC;NIYAC CORPORATION;TOKYO 135-0041;Japan
NYK;NYK LINE;TOKYO;Japan
NZD;NOVOZYMES A/S;BAGSVERD;Denmark
NZK;NOVOZYMES A/S;BAGSVERD;Denmark
NZL;CONTAINER SALES & LEASING LTD;AUCKLAND;New Zealand
OAC;LINDE-HADJIKYRIAKOS GAS LTD.;STROVOLOS;Cyprus
OAF;ORCA AFRICA PTY LTD;Port Elizabeth;South Africa
OAK;OAK RIDGE NATIONAL LABORATORY;Oak Ridge, TN-37831;United States
OAS;OCEAN AXIS SHIPPING SERVICES LLC;Bur-DUBAI;United Arab Emirates
OBC;N.V. COBO CONSTRUCTION;PARAMARIBO;Suriname
OBT;JIANGSU O-BEST NEW MATERIALS CO LTD;NANTONG, JIANGSU;China
OCA;OCEANBOX CONTAINERS LTD;Limassol;Cyprus
OCB;OCEAN BLUE FINANCE GROUP LIMITED;WANHAI;Hong Kong, China
OCC;ORANGE CONTAINER LINE B.V.;RHOON;Netherlands
OCE;OCEAN EXPRESS COMPANY;ALEXANDRIA;Egypt
OCG;TEXTAINER EQUIPMENT MANAGEMENT LIMITED;SAN FRANCISCO, CA 94108;United States
OCI;ARKEMA INC.;KING OF PRUSSIA, PA 19406;United States
OCL;MAERSK A/S;Copenhagen;Denmark
OCN;OCEANIC CONTAINERS, LLC;Long Beach;United States
OCO;AONOCO LIMITED;Kowloon;Hong Kong, China
OCP;OCEAN CLOUD BV;Peer;Belgium
OCT;OCEAN CONTAINERS TRADING S.L.;Badalona;Spain
OCV;O.C.C. OVERBEEK CONTAINER CONTROL BV;ROTTERDAM;Netherlands
ODD;WELFIT ODDY (PTY) LIMITED;PORT ELIZABETH;South Africa
ODS;METALL PROGRESS;Kiev, Kiev region, Boryspil district;Ukraine
OEG;OEG OFFSHORE GROUP LIMITED;Singapore;Singapore
OER;ORIENTAL EQUIPMENT SERVICES INC;Secaucus, NJ 07094;United States
OEX;MARGUISA SHIPPING LINES;MADRID;Spain
OFF;CARU CONTAINERS BV;ROTTERDAM;Netherlands
OFS;OILFIELD HIRE AND SERVICES;Coleshill, Birmingham, B46 1JY;United Kingdom
OGP;ROZA MIRA LLC;Moscow;Russian Federation
OGT;ORPHAN GRAIN TRAIN INC.;NORFOLK, NE-68702;United States
OHK;TOK AMERICA;Hillsboro;United States
OIL;OIL2U PTY LTD;HAMILTON HILL;Australia
OKW;NDUNESE SEALAND SDN BHD;Johor Bahru;Malaysia
OLC;OILCORE UAB;Mazeikiai;Lithuania
OLF;OLVI FORWARDING LTD;Limassol;Cyprus
OLS;"LLC ”OPTIMAL LOGISTIC""";Moscow Region;Russian Federation
OLT;ODYSSEY FOODTRANS;Irvine, CA 92614;United States
OMA;OMNI TANKER PTY LTD;SMEATON GRANGE;Australia
OMB;MISSIONLINE LOGISTICS SA;San Isidro;Argentina
OMH;ECONOMTRADE LLC;Yekaterinburg;Russian Federation
OML;AXIS FERT TRADE DMCC;DUBAI;United Arab Emirates
OMN;AIR LIQUID ITALIA SERVICE SRL;MILANO MI;Italy
OMP;OMP ENGINEERING SRL;Povolaro di dueville;Italy
OMR;1MROBOTICS LTD;Tel Aviv;Israel
OMS;ORICA MINING SERVICES PORTUGAL;Aljustrel;Portugal
OMX;OLAM ENERGY SA DE CV.;Ciudad del Carmen;Mexico
ONB;OCEANUS CONTAINER LINES PTE LTD;KLANG;Malaysia
ONE;OCEAN NETWORK EXPRESS PTE. LTD.;Singapore;Singapore
ONL;OMAN SHIPPING COMPANY S.A.O.C;MUSCAT;Oman
ONP;ONE PORT C LINE DWC LLC;Dubai;United Arab Emirates
OOC;ORIENT OVERSEAS CONTAINER LINE LTD.;WANCHAI;Hong Kong, China
OOL;ORIENT OVERSEAS CONTAINER LINE LTD.;WANCHAI;Hong Kong, China
OOT;OTLO SHIPPING LINE;DUBAI;United Arab Emirates
OPD;CMA-CGM;MARSEILLE CEDEX 02;France
OPG;OGDEN POLAR GROUP;Ogden;United States
OPR;OPERATOR LLC;Moscow;Russian Federation
OPT;OPTIMODAL INC;WEST CHESTER, PA 19381;United States
ORA;INTERMODAL LOGISTICS PLUS LLC;MOSCOW;Russian Federation
ORB;ORBIT CHEMICAL INDUSTRIES LIMITED;NAIROBI;Kenya
ORC;ORCA CONTAINER ASSET MANAGEMENT;CAPE TOWN;South Africa
ORE;ORIENT EXPRESS LLC;VLADIVOSTOK;Russian Federation
ORG;OREGON TEKNOLOJI HIZMETLERI AS;ISTANBUL;Turkey
ORI;VINCI & CAMPAGNA SPA;Cagliari;Italy
ORN;ORANO CYCLE;PIERRELATTE CEDEX;France
ORO;AUTOGASERVICE S.R.L.;Maniago;Italy
ORP;OJC OCETROVSKIY RIVER PORT;UST-KUT;Russian Federation
ORT;"ООО ""АTLANT""";St. Petersburg;Russian Federation
OSC;OCI COMPANY LTD;SEOUL;Korea, Republic of
OSH;OMEGA SERVIS HOLDING;ZELATOVICE;Czech Republic
OSK;OCEANIC STAR LINE LTD;Bur Dubai;United Arab Emirates
OSL;OSTERMANN TRANSPORTE GMBH;Höxter;Germany
OSM;KOPPERS PERFORMANCE CHEMICALS NEW ZEALAND;AUCKLAND;New Zealand
OSP;OXIGENO SANTA CLARA SAC;Lima;Peru
OSR;SIEMENS ENERGY GLOBAL GMBH & CO. KG.;NURNBERG;Germany
OST;SUNCONTRACT GMBH;Basel;Switzerland
OTA;CMA-CGM;MARSEILLE CEDEX 02;France
OTE;CAI INTERNATIONAL;SAN FRANCISCO, CA 94105;United States
OTF;OTND ONET TECHNOLOGIES;PIERRELATTE;France
OTK;"LLC ""OTK""";Krasnoyarsk, Krasnoyarsk Territory;Russian Federation
OTL;OVERLAND TOTAL LOGISTIC SERVICES (M) SDN BHD;Penang;Malaysia
OTN;MULTIGAS LTD.;Kirkop;Malta
OTP;SEACUBE CONTAINERS LLC;WOODCLIFF LAKE, N.J. 07677;United States
OTT;OTTEVANGER MILLING ENGINEERS;MOERKAPELLE;Netherlands
OUL;OULUN KONTTIVUOKRAUS OY;Oulu;Finland
